1512435612.81 2017-12-04 18:00:12.805440 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=0.44, system=0.09, children_user=0.0, children_system=0.0) pmem(rss=204914688, vms=586104832, shared=4947968, text=888832, lib=0, data=543023104, dirty=0)
1512436694.29 2017-12-04 18:18:14.292894 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=3825.83, system=24.8, children_user=0.0, children_system=0.0) pmem(rss=2905821184, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436696.32 2017-12-04 18:18:16.317872 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=3831.16, system=24.91, children_user=0.0, children_system=0.0) pmem(rss=2901839872, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436698.34 2017-12-04 18:18:18.337880 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=3839.23, system=24.92, children_user=0.0, children_system=0.0) pmem(rss=2901839872, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436700.36 2017-12-04 18:18:20.362398 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=3847.3, system=24.94, children_user=0.0, children_system=0.0) pmem(rss=2901839872, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436702.39 2017-12-04 18:18:22.388278 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=3855.39, system=24.96, children_user=0.0, children_system=0.0) pmem(rss=2905550848, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436704.41 2017-12-04 18:18:24.409310 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=3863.47, system=24.97, children_user=0.0, children_system=0.0) pmem(rss=2901839872, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436706.43 2017-12-04 18:18:26.434145 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=3871.52, system=25.01, children_user=0.0, children_system=0.0) pmem(rss=2901839872, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436708.46 2017-12-04 18:18:28.460083 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=3879.6, system=25.05, children_user=0.0, children_system=0.0) pmem(rss=2901839872, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436710.48 2017-12-04 18:18:30.481592 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=3887.66, system=25.07, children_user=0.0, children_system=0.0) pmem(rss=2905550848, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436712.51 2017-12-04 18:18:32.505886 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=3895.75, system=25.08, children_user=0.0, children_system=0.0) pmem(rss=2901839872, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436714.53 2017-12-04 18:18:34.525821 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=3903.8, system=25.11, children_user=0.0, children_system=0.0) pmem(rss=2901839872, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436716.55 2017-12-04 18:18:36.550252 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=3911.88, system=25.13, children_user=0.0, children_system=0.0) pmem(rss=2901839872, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436718.58 2017-12-04 18:18:38.576087 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=3919.98, system=25.13, children_user=0.0, children_system=0.0) pmem(rss=2901839872, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436720.6 2017-12-04 18:18:40.597333 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=3928.04, system=25.16, children_user=0.0, children_system=0.0) pmem(rss=2901839872, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436722.62 2017-12-04 18:18:42.622185 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=3936.13, system=25.17, children_user=0.0, children_system=0.0) pmem(rss=2901839872, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436724.65 2017-12-04 18:18:44.649058 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=3942.7, system=25.18, children_user=0.0, children_system=0.0) pmem(rss=2905821184, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436726.67 2017-12-04 18:18:46.669449 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=3949.94, system=25.26, children_user=0.0, children_system=0.0) pmem(rss=2901839872, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436728.69 2017-12-04 18:18:48.694063 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=3958.01, system=25.3, children_user=0.0, children_system=0.0) pmem(rss=2901856256, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436730.72 2017-12-04 18:18:50.721004 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=3966.11, system=25.31, children_user=0.0, children_system=0.0) pmem(rss=2901856256, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436732.74 2017-12-04 18:18:52.741334 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=3974.16, system=25.34, children_user=0.0, children_system=0.0) pmem(rss=2901856256, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
1512436734.77 2017-12-04 18:18:54.766176 psutil.Process(pid=21982, name='mlr_main') ['/users/group23/petuum_test/bosen/app/mlr/bin/mlr_main', '--num_comm_channels_per_client=1', '--hostfile=/proj/cs744-PG0/bosen_config/fourhosts', '--staleness=2', '--client_id=0', '--num_app_threads=4', '--num_clients=4', '--weight_file=', '--test_file=/proj/cs744-PG0/dm1/mnist8m_test', '--num_batches_per_epoch=10', '--num_epochs=40', '--output_file_prefix=/users/group23/petuum_test/bosen/app/mlr/out', '--lr_decay_rate=0.99', '--num_train_eval=10000', '--global_data=false', '--init_lr=0.01', '--train_file=/proj/cs744-PG0/dm1/mnist8m', '--use_weight_file=false', '--num_test_eval=20', '--perform_test=true', '--num_batches_per_eval=10', '--lambda=0'] pcputimes(user=3982.23, system=25.37, children_user=0.0, children_system=0.0) pmem(rss=2901856256, vms=44316078080, shared=5341184, text=888832, lib=0, data=44272996352, dirty=0)
